time,rms,region,temps,mesures,x,y
4.70,0,Intro_,2,3,-0.299154,0.941037
4.72,0,Intro_,2,3,-0.299154,0.941037
4.74,0,Intro_,2,3,-0.299154,0.941037
4.76,0,Intro_,2,3,-0.299154,0.941037
4.78,0,Intro_,2,3,-0.299154,0.941037
4.80,0,Intro_,2,3,-0.299154,0.941037
4.82,0,Intro_,2,3,-0.299154,0.941037
4.84,0,Intro_,2,3,-0.299154,0.941037
4.86,0,Intro_,2,3,-0.299154,0.941037
4.88,0,Intro_,2,3,-0.299154,0.941037
4.90,0,Intro_,2,3,-0.299154,0.941037
4.92,0,Intro_,2,3,-0.299154,0.941037
4.94,0,Intro_,2,3,-0.299154,0.941037
4.96,0,Intro_,2,3,-0.299154,0.941037
4.98,0,Intro_,2,3,-0.299154,0.941037
5.00,0,Intro_,2,3,-0.299154,0.941037
5.02,0,Intro_,2,3,-0.299154,0.941037
5.04,0,Intro_,3,3,-0.299154,0.941037
5.06,0,Intro_,3,3,-0.299154,0.941037
5.08,0,Intro_,3,3,-0.299154,0.941037
5.10,0,Intro_,3,3,-0.299154,0.941037
5.12,0,Intro_,3,3,-0.299154,0.941037
5.14,0,Intro_,3,3,-0.299154,0.941037
5.16,0,Intro_,3,3,-0.299154,0.941037
5.18,0,Intro_,3,3,-0.299154,0.941037
5.20,0,Intro_,3,3,-0.299154,0.941037
5.22,0,Intro_,3,3,-0.299154,0.941037
5.24,0,Intro_,3,3,-0.299154,0.941037
5.26,0,Intro_,3,3,-0.299154,0.941037
5.28,0,Intro_,3,3,-0.299154,0.941037
5.30,0,Intro_,3,3,-0.299154,0.941037
5.32,0,Intro_,3,3,-0.299154,0.941037
5.34,0,Intro_,3,3,-0.299154,0.941037
5.36,0,Intro_,3,3,-0.299154,0.941037
5.38,0,Intro_,3,3,-0.299154,0.941037
5.40,0,Intro_,3,3,-0.299154,0.941037
5.42,0,Intro_,3,3,-0.299154,0.941037
5.44,0,Intro_,3,3,-0.299154,0.941037
5.46,0,Intro_,3,3,-0.299154,0.941037
5.48,0,Intro_,3,3,-0.299154,0.941037
5.50,0,Intro_,3,3,-0.299154,0.941037
5.52,0,Intro_,3,3,-0.299154,0.941037
5.54,0,Intro_,4,3,-0.299154,0.941037
5.56,0,Intro_,4,3,-0.299154,0.941037
5.58,0,Intro_,4,3,-0.299154,0.941037
5.60,0,Intro_,4,3,-0.299154,0.941037
5.62,0,Intro_,4,3,-0.299154,0.941037
5.64,0,Intro_,4,3,-0.299154,0.941037
5.66,0,Intro_,4,3,-0.299154,0.941037
5.68,0,Intro_,4,3,-0.299154,0.941037
5.70,0,Intro_,4,3,-0.299154,0.941037
5.72,0,Intro_,4,3,-0.299154,0.941037
5.74,0,Intro_,4,3,-0.299154,0.941037
5.76,0,Intro_,4,3,-0.299154,0.941037
5.78,0,Intro_,4,3,-0.299154,0.941037
5.80,0,Intro_,4,3,-0.299154,0.941037
5.82,0,Intro_,4,3,-0.299154,0.941037
5.84,0,Intro_,4,3,-0.299154,0.941037
5.86,0,Intro_,4,3,-0.299154,0.941037
5.88,0,Intro_,4,3,-0.299154,0.941037
5.90,0,Intro_,4,3,-0.299154,0.941037
5.92,0,Intro_,4,3,-0.299154,0.941037
5.94,0,Intro_,4,3,-0.299154,0.941037
5.96,0,Intro_,4,3,-0.299154,0.941037
5.98,0,Intro_,4,3,-0.299154,0.941037
6.00,0,Intro_,4,3,-0.299154,0.941037
6.02,0,Intro_,4,3,-0.299154,0.941037
6.04,0,Intro_,1,4,-0.299154,0.941037
6.06,0,Intro_,1,4,-0.299154,0.941037
6.08,0,Intro_,1,4,-0.299154,0.941037
6.10,0,Intro_,1,4,-0.299154,0.941037
6.12,0,Intro_,1,4,-0.299154,0.941037
6.14,0,Intro_,1,4,-0.299154,0.941037
6.16,0,Intro_,1,4,-0.299154,0.941037
6.18,0,Intro_,1,4,-0.299154,0.941037
6.20,0,Intro_,1,4,-0.299154,0.941037
6.22,0,Intro_,1,4,-0.299154,0.941037
6.24,0,Intro_,1,4,-0.299154,0.941037
6.26,0,Intro_,1,4,-0.299154,0.941037
6.28,0,Intro_,1,4,-0.299154,0.941037
6.30,0,Intro_,1,4,-0.299154,0.941037
6.32,0,Intro_,1,4,-0.299154,0.941037
6.34,0,Intro_,1,4,-0.299154,0.941037
6.36,0,Intro_,1,4,-0.299154,0.941037
6.38,0,Intro_,1,4,-0.299154,0.941037
6.40,0,Intro_,1,4,-0.299154,0.941037
6.42,0,Intro_,1,4,-0.299154,0.941037
6.44,0,Intro_,1,4,-0.299154,0.941037
6.46,0,Intro_,1,4,-0.299154,0.941037
6.48,0,Intro_,1,4,-0.299154,0.941037
6.50,0,Intro_,1,4,-0.299154,0.941037
6.52,0,Intro_,1,4,-0.299154,0.941037
6.54,0,Intro_,2,4,-0.299154,0.941037
6.56,0,Intro_,2,4,-0.299154,0.941037
6.58,0,Intro_,2,4,-0.299154,0.941037
6.60,0,Intro_,2,4,-0.299154,0.941037
6.62,0,Intro_,2,4,-0.299154,0.941037
6.64,0,Intro_,2,4,-0.299154,0.941037
6.66,0,Intro_,2,4,-0.299154,0.941037
6.68,0,Intro_,2,4,-0.299154,0.941037
6.70,0,Intro_,2,4,-0.299154,0.941037
6.72,0,Intro_,2,4,-0.299154,0.941037
6.74,0,Intro_,2,4,-0.299154,0.941037
6.76,0,Intro_,2,4,-0.299154,0.941037
6.78,0,Intro_,2,4,-0.299154,0.941037
6.80,0,Intro_,2,4,-0.299154,0.941037
6.82,0,Intro_,2,4,-0.299154,0.941037
6.84,0,Intro_,2,4,-0.299154,0.941037
6.86,0,Intro_,2,4,-0.299154,0.941037
6.88,0,Intro_,2,4,-0.299154,0.941037
6.90,0,Intro_,2,4,-0.299154,0.941037
6.92,0,Intro_,2,4,-0.299154,0.941037
6.94,0,Intro_,2,4,-0.299154,0.941037
6.96,0,Intro_,2,4,-0.299154,0.941037
6.98,0,Intro_,2,4,-0.299154,0.941037
7.00,0,Intro_,2,4,-0.299154,0.941037
7.02,0,Intro_,2,4,-0.299154,0.941037
7.04,0,Intro_,3,4,-0.299154,0.941037
7.06,0,Intro_,3,4,-0.299154,0.941037
7.08,0,Intro_,3,4,-0.299154,0.941037
7.10,0,Intro_,3,4,-0.299154,0.941037
7.12,0,Intro_,3,4,-0.299154,0.941037
7.14,0,Intro_,3,4,-0.299154,0.941037
7.16,0,Intro_,3,4,-0.299154,0.941037
7.18,0,Intro_,3,4,-0.299154,0.941037
7.20,0,Intro_,3,4,-0.299154,0.941037
7.22,0,Intro_,3,4,-0.299154,0.941037
7.24,0,Intro_,3,4,-0.299154,0.941037
7.26,0,Intro_,3,4,-0.299154,0.941037
7.28,0,Intro_,3,4,-0.299154,0.941037
7.30,0,Intro_,3,4,-0.299154,0.941037
7.32,0,Intro_,3,4,-0.299154,0.941037
7.34,0,Intro_,3,4,-0.299154,0.941037
7.36,0,Intro_,3,4,-0.299154,0.941037
7.38,0,Intro_,3,4,-0.299154,0.941037
7.40,0,Intro_,3,4,-0.299154,0.941037
7.42,0,Intro_,3,4,-0.299154,0.941037
7.44,0,Intro_,3,4,-0.299154,0.941037
7.46,0,Intro_,3,4,-0.299154,0.941037
7.48,0,Intro_,3,4,-0.299154,0.941037
7.50,0,Intro_,3,4,-0.299154,0.941037
7.52,0,Intro_,3,4,-0.299154,0.941037
7.54,0,Intro_,3,4,-0.299154,0.941037
7.56,0,Intro_,4,4,-0.299154,0.941037
7.58,0,Intro_,4,4,-0.299154,0.941037
7.60,0,Intro_,4,4,-0.299154,0.941037
7.62,0,Intro_,4,4,-0.299154,0.941037
7.64,0,Intro_,4,4,-0.299154,0.941037
7.66,0,Intro_,4,4,-0.299154,0.941037
7.68,0,Intro_,4,4,-0.299154,0.941037
7.70,0,Intro_,4,4,-0.299154,0.941037
7.72,0,Intro_,4,4,-0.299154,0.941037
7.74,0,Intro_,4,4,-0.299154,0.941037
7.76,0,Intro_,4,4,-0.299154,0.941037
7.78,0,Intro_,4,4,-0.299154,0.941037
7.80,0,Intro_,4,4,-0.299154,0.941037
7.82,0,Intro_,4,4,-0.299154,0.941037
7.84,0,Intro_,4,4,-0.299154,0.941037
7.86,0,Intro_,4,4,-0.299154,0.941037
7.88,0,Intro_,4,4,-0.299154,0.941037
7.90,0,Intro_,4,4,-0.299154,0.941037
7.92,0,Intro_,4,4,-0.299154,0.941037
7.94,0,Intro_,4,4,-0.299154,0.941037
7.96,0,Intro_,4,4,-0.299154,0.941037
7.98,0,Intro_,4,4,-0.299154,0.941037
8.00,0,Intro_,4,4,-0.299154,0.941037
8.02,0,Intro_,4,4,-0.299154,0.941037
8.04,0,Intro_,4,4,-0.299154,0.941037
8.06,1,Intro_,1,5,-0.299154,0.941037
8.08,1,Intro_,1,5,-0.299154,0.941037
8.10,1,Intro_,1,5,-0.299154,0.941037
8.12,1,Intro_,1,5,-0.299154,0.941037
8.14,1,Intro_,1,5,-0.299154,0.941037
8.16,1,Intro_,1,5,-0.299154,0.941037
8.18,1,Intro_,1,5,-0.299154,0.941037
8.20,1,Intro_,1,5,-0.299154,0.941037
8.22,1,Intro_,1,5,-0.299154,0.941037
8.24,1,Intro_,1,5,-0.299154,0.941037
8.26,1,Intro_,1,5,-0.299154,0.941037
8.28,1,Intro_,1,5,-0.299154,0.941037
8.30,1,Intro_,1,5,-0.299154,0.941037
8.32,1,Intro_,1,5,-0.299154,0.941037
8.34,1,Intro_,1,5,-0.299154,0.941037
8.36,1,Intro_,1,5,-0.299154,0.941037
8.38,1,Intro_,1,5,-0.299154,0.941037
8.40,1,Intro_,1,5,-0.299154,0.941037
8.42,1,Intro_,1,5,-0.299154,0.941037
8.44,1,Intro_,1,5,-0.299154,0.941037
8.46,1,Intro_,1,5,-0.299154,0.941037
8.48,1,Intro_,1,5,-0.299154,0.941037
