time,rms,region,measure,x,y
108.12,1,Chorus,3,0.022683,0.903271
108.14,1,Chorus,3,0.022676,0.903271
108.16,1,Chorus,3,0.022676,0.903271
108.18,1,Chorus,3,0.022679,0.903268
108.20,1,Chorus,3,0.022682,0.903271
108.22,1,Chorus,3,0.022682,0.903271
108.24,1,Chorus,3,0.022683,0.903268
108.26,1,Chorus,3,0.022685,0.903271
108.28,1,Chorus,3,0.022685,0.903271
108.30,1,Chorus,3,0.022679,0.903268
108.32,1,Chorus,3,0.022679,0.903269
108.34,1,Chorus,3,0.022679,0.903269
108.36,1,Chorus,3,0.02268,0.903269
108.38,1,Chorus,3,0.022679,0.903268
108.40,1,Chorus,3,0.022679,0.903268
108.42,1,Chorus,3,0.022682,0.903268
108.44,1,Chorus,3,0.022682,0.903272
108.46,1,Chorus,4,0.022682,0.903272
108.48,1,Chorus,4,0.022683,0.903272
108.50,1,Chorus,4,0.022685,0.903269
108.52,1,Chorus,4,0.022685,0.903269
108.54,1,Chorus,4,0.022702,0.903274
108.56,1,Chorus,4,0.022682,0.903263
108.58,1,Chorus,4,0.022682,0.903263
108.60,1,Chorus,4,0.022677,0.903265
108.62,1,Chorus,4,0.022679,0.903269
108.64,1,Chorus,4,0.022679,0.903269
108.66,1,Chorus,4,0.022679,0.903266
108.68,1,Chorus,4,0.022679,0.903274
108.70,1,Chorus,4,0.022679,0.903274
108.72,1,Chorus,4,0.02268,0.903268
108.74,1,Chorus,4,0.022682,0.903269
108.76,1,Chorus,4,0.022682,0.903269
108.78,1,Chorus,4,0.02268,0.903272
108.80,1,Chorus,4,0.022673,0.903277
108.82,1,Chorus,4,0.022673,0.903277
108.84,1,Chorus,4,0.022685,0.903269
108.86,1,Chorus,4,0.022682,0.903272
108.88,1,Chorus,4,0.022682,0.903272
108.90,1,Chorus,4,0.022682,0.903272
108.92,1,Chorus,1,0.022682,0.903272
108.94,1,Chorus,1,0.022682,0.903272
108.96,1,Chorus,1,0.022682,0.903272
108.98,1,Chorus,1,0.022682,0.903272
109.00,1,Chorus,1,0.022682,0.903272
109.02,1,Chorus,1,0.022682,0.903272
109.04,1,Chorus,1,0.022682,0.903272
109.06,1,Chorus,1,0.022682,0.903272
109.08,1,Chorus,1,0.022682,0.903272
109.10,1,Chorus,1,0.022682,0.903272
109.12,1,Chorus,1,0.022682,0.903272
109.14,1,Chorus,1,0.022682,0.903272
109.16,1,Chorus,1,0.022682,0.903272
109.18,1,Chorus,1,0.022682,0.903272
109.20,1,Chorus,1,0.022682,0.903272
109.22,1,Chorus,1,0.022682,0.903272
109.24,1,Chorus,1,0.022682,0.903272
109.26,1,Chorus,1,0.022682,0.903272
109.28,1,Chorus,1,0.022682,0.903272
109.30,1,Chorus,1,0.022682,0.903272
109.32,1,Chorus,1,0.022682,0.903272
109.34,1,Chorus,1,0.022682,0.903272
109.36,1,Chorus,1,0.022682,0.903272
109.38,1,Chorus,2,0.022682,0.903272
109.40,1,Chorus,2,0.022682,0.903272
109.42,1,Chorus,2,0.022682,0.903272
109.44,1,Chorus,2,0.022682,0.903272
109.46,1,Chorus,2,0.022682,0.903272
109.48,1,Chorus,2,0.022682,0.903272
109.50,1,Chorus,2,0.022682,0.903272
109.52,1,Chorus,2,0.022682,0.903272
109.54,1,Chorus,2,0.022682,0.903272
109.56,1,Chorus,2,0.022682,0.903272
109.58,1,Chorus,2,0.022682,0.903272
109.60,1,Chorus,2,0.022682,0.903272
109.62,1,Chorus,2,0.022682,0.903272
109.64,1,Chorus,2,0.022682,0.903272
109.66,1,Chorus,2,0.022682,0.903272
109.68,1,Chorus,2,0.022682,0.903272
109.70,1,Chorus,2,0.022682,0.903272
109.72,1,Chorus,2,0.022682,0.903272
109.74,1,Chorus,2,0.022682,0.903272
109.76,1,Chorus,2,0.022682,0.903272
109.78,1,Chorus,2,0.022682,0.903272
109.80,1,Chorus,2,0.022682,0.903272
109.82,1,Chorus,2,0.022682,0.903272
109.84,1,Chorus,3,0.022682,0.903272
109.86,1,Chorus,3,0.022682,0.903272
109.88,1,Chorus,3,0.022682,0.903272
109.90,1,Chorus,3,0.022682,0.903272
109.92,1,Chorus,3,0.022682,0.903272
109.94,1,Chorus,3,0.022682,0.903272
109.96,1,Chorus,3,0.022682,0.903272
109.98,1,Chorus,3,0.022682,0.903272
110.00,1,Chorus,3,0.022682,0.903272
110.02,1,Chorus,3,0.022682,0.903272
110.04,1,Chorus,3,0.022682,0.903272
110.06,1,Chorus,3,0.022682,0.903272
110.08,1,Chorus,3,0.022682,0.903272
110.10,1,Chorus,3,0.022682,0.903272
110.12,1,Chorus,3,0.022682,0.903272
110.14,1,Chorus,3,0.022682,0.903272
110.16,1,Chorus,3,0.022682,0.903272
110.18,1,Chorus,3,0.022682,0.903272
110.20,1,Chorus,3,0.022682,0.903272
110.22,1,Chorus,3,0.022682,0.903272
110.24,1,Chorus,3,0.022682,0.903272
110.26,1,Chorus,3,0.022682,0.903272
110.28,1,Chorus,3,0.022682,0.903272
110.30,1,Chorus,4,0.022682,0.903272
110.32,1,Chorus,4,0.022682,0.903272
110.34,1,Chorus,4,0.022682,0.903272
110.36,1,Chorus,4,0.022682,0.903272
110.38,1,Chorus,4,0.022682,0.903272
110.40,1,Chorus,4,0.022682,0.903272
110.42,1,Chorus,4,0.022682,0.903272
110.44,1,Chorus,4,0.022682,0.903272
110.46,1,Chorus,4,0.022682,0.903272
110.48,1,Chorus,4,0.022682,0.903272
110.50,1,Chorus,4,0.022682,0.903272
110.52,1,Chorus,4,0.022682,0.903272
110.54,1,Chorus,4,0.022682,0.903272
110.56,1,Chorus,4,0.022682,0.903272
110.58,1,Chorus,4,0.022682,0.903272
110.60,1,Chorus,4,0.022682,0.903272
110.62,1,Chorus,4,0.022682,0.903272
110.64,1,Chorus,4,0.022682,0.903272
110.66,1,Chorus,4,0.022682,0.903272
110.68,1,Chorus,4,0.022682,0.903272
110.70,1,Chorus,4,0.022682,0.903272
110.72,1,Chorus,4,0.022682,0.903272
110.74,1,Chorus,4,0.022682,0.903272
110.76,1,Chorus,1,0.022682,0.903272
110.78,1,Chorus,1,0.022682,0.903272
110.80,1,Chorus,1,0.022682,0.903272
110.82,1,Chorus,1,0.022682,0.903272
110.84,1,Chorus,1,0.022682,0.903272
110.86,1,Chorus,1,0.022682,0.903272
110.88,1,Chorus,1,0.022682,0.903272
110.90,1,Chorus,1,0.022682,0.903272
110.92,1,Chorus,1,0.022682,0.903272
110.94,1,Chorus,1,0.022682,0.903272
110.96,1,Chorus,1,0.022682,0.903272
110.98,1,Chorus,1,0.022682,0.903272
111.00,1,Chorus,1,0.022682,0.903272
111.02,1,Chorus,1,0.022682,0.903272
111.04,1,Chorus,1,0.022682,0.903272
111.06,1,Chorus,1,0.022682,0.903272
111.08,1,Chorus,1,0.022682,0.903272
111.10,1,Chorus,1,0.022682,0.903272
111.12,1,Chorus,1,0.022682,0.903272
111.14,1,Chorus,1,0.022682,0.903272
111.16,1,Chorus,1,0.022682,0.903272
111.18,1,Chorus,1,0.022682,0.903272
111.20,1,Chorus,1,0.022682,0.903272
111.22,1,Chorus,2,0.022682,0.903272
111.24,1,Chorus,2,0.022682,0.903272
111.26,1,Chorus,2,0.022682,0.903272
111.28,1,Chorus,2,0.022682,0.903272
111.30,1,Chorus,2,0.022682,0.903272
111.32,1,Chorus,2,0.022682,0.903272
111.34,1,Chorus,2,0.022682,0.903272
111.36,1,Chorus,2,0.022682,0.903272
111.38,1,Chorus,2,0.022682,0.903272
111.40,1,Chorus,2,0.022682,0.903272
111.42,1,Chorus,2,0.022682,0.903272
111.44,1,Chorus,2,0.022682,0.903272
111.46,1,Chorus,2,0.022682,0.903272
111.48,1,Chorus,2,0.022682,0.903272
111.50,1,Chorus,2,0.022682,0.903272
111.52,1,Chorus,2,0.022682,0.903272
111.54,1,Chorus,2,0.022682,0.903272
111.56,1,Chorus,2,0.022682,0.903272
111.58,1,Chorus,2,0.022682,0.903272
111.60,1,Chorus,2,0.022682,0.903272
111.62,1,Chorus,2,0.022682,0.903272
111.64,1,Chorus,2,0.022682,0.903272
111.66,1,Chorus,2,0.022682,0.903272
111.68,1,Chorus,3,0.022682,0.903272
111.70,1,Chorus,3,0.022682,0.903272
111.72,1,Chorus,3,0.022682,0.903272
111.74,1,Chorus,3,0.022682,0.903272
111.76,1,Chorus,3,0.022682,0.903272
111.78,1,Chorus,3,0.022682,0.903272
111.80,1,Chorus,3,0.022682,0.903272
111.82,1,Chorus,3,0.022682,0.903272
111.84,1,Chorus,3,0.022682,0.903272
111.86,1,Chorus,3,0.022682,0.903272
111.88,1,Chorus,3,0.022682,0.903272
111.90,1,Chorus,3,0.022682,0.903272
111.92,1,Chorus,3,0.022682,0.903272
111.94,1,Chorus,3,0.022682,0.903272
111.96,1,Chorus,3,0.022682,0.903272
111.98,1,Chorus,3,0.022682,0.903272
112.00,1,Chorus,3,0.022682,0.903272
112.02,1,Chorus,3,0.022682,0.903272
112.04,1,Chorus,3,0.022682,0.903272
112.06,1,Chorus,3,0.022682,0.903272
112.08,1,Chorus,3,0.022682,0.903272
112.10,1,Chorus,3,0.022682,0.903272
112.12,1,Chorus,3,0.022682,0.903272
112.14,1,Chorus,4,0.022682,0.903272
112.16,1,Chorus,4,0.022682,0.903272
112.18,1,Chorus,4,0.022682,0.903272
112.20,1,Chorus,4,0.022682,0.903272
112.22,1,Chorus,4,0.022682,0.903272
112.24,1,Chorus,4,0.022682,0.903272
112.26,1,Chorus,4,0.022682,0.903272
112.28,1,Chorus,4,0.022682,0.903272
112.30,1,Chorus,4,0.022682,0.903272
112.32,1,Chorus,4,0.022682,0.903272
112.34,1,Chorus,4,0.022682,0.903272
112.36,1,Chorus,4,0.022682,0.903272
112.38,1,Chorus,4,0.022682,0.903272
112.40,1,Chorus,4,0.022682,0.903272
112.42,1,Chorus,4,0.022682,0.903272
112.44,1,Chorus,4,0.022682,0.903272
112.46,1,Chorus,4,0.022682,0.903272
112.48,1,Chorus,4,0.022682,0.903272
112.50,1,Chorus,4,0.022682,0.903272
112.52,1,Chorus,4,0.022682,0.903272
112.54,1,Chorus,4,0.022682,0.903272
112.56,1,Chorus,4,0.022682,0.903272
112.58,1,Chorus,4,0.022682,0.903272
112.60,1,Chorus,1,0.022682,0.903272
112.62,1,Chorus,1,0.022682,0.903272
112.64,1,Chorus,1,0.022682,0.903272
112.66,1,Chorus,1,0.022682,0.903272
112.68,1,Chorus,1,0.022682,0.903272
112.70,1,Chorus,1,0.022682,0.903272
112.72,1,Chorus,1,0.022682,0.903272
112.74,1,Chorus,1,0.022682,0.903272
112.76,1,Chorus,1,0.022682,0.903272
112.78,1,Chorus,1,0.022682,0.903272
112.80,1,Chorus,1,0.022682,0.903272
112.82,1,Chorus,1,0.022682,0.903272
112.84,1,Chorus,1,0.022682,0.903272
112.86,1,Chorus,1,0.022682,0.903272
112.88,1,Chorus,1,0.022682,0.903272
112.90,1,Chorus,1,0.022682,0.903272
112.92,1,Chorus,1,0.022682,0.903272
112.94,1,Chorus,1,0.022682,0.903272
112.96,1,Chorus,1,0.022682,0.903272
112.98,1,Chorus,1,0.022682,0.903272
113.00,1,Chorus,1,0.022682,0.903272
113.02,1,Chorus,1,0.022682,0.903272
113.04,1,Chorus,1,0.022682,0.903272
113.06,1,Chorus,2,0.022682,0.903272
113.08,1,Chorus,2,0.022682,0.903272
113.10,1,Chorus,2,0.022682,0.903272
113.12,1,Chorus,2,0.022682,0.903272
113.14,1,Chorus,2,0.022682,0.903272
113.16,1,Chorus,2,0.022682,0.903272
113.18,1,Chorus,2,0.022682,0.903272
113.20,1,Chorus,2,0.022682,0.903272
113.22,1,Chorus,2,0.022682,0.903272
113.24,1,Chorus,2,0.022682,0.903272
113.26,1,Chorus,2,0.022682,0.903272
113.28,1,Chorus,2,0.022682,0.903272
113.30,1,Chorus,2,0.022682,0.903272
113.32,1,Chorus,2,0.022682,0.903272
113.34,1,Chorus,2,0.022682,0.903272
113.36,1,Chorus,2,0.022682,0.903272
113.38,1,Chorus,2,0.022682,0.903272
113.40,1,Chorus,2,0.022682,0.903272
113.42,1,Chorus,2,0.022682,0.903272
113.44,1,Chorus,2,0.022682,0.903272
113.46,1,Chorus,2,0.022682,0.903272
113.48,1,Chorus,2,0.022682,0.903272
113.50,1,Chorus,2,0.022682,0.903272
113.52,1,Chorus,3,0.022682,0.903272
113.54,1,Chorus,3,0.022682,0.903272
113.56,1,Chorus,3,0.022682,0.903272
113.58,1,Chorus,3,0.022682,0.903272
113.60,1,Chorus,3,0.022682,0.903272
113.62,1,Chorus,3,0.022682,0.903272
113.64,1,Chorus,3,0.022682,0.903272
113.66,1,Chorus,3,0.022682,0.903272
113.68,1,Chorus,3,0.022682,0.903272
113.70,1,Chorus,3,0.022682,0.903272
113.72,1,Chorus,3,0.022682,0.903272
113.74,1,Chorus,3,0.022682,0.903272
113.76,1,Chorus,3,0.022682,0.903272
113.78,1,Chorus,3,0.022682,0.903272
113.80,1,Chorus,3,0.022682,0.903272
113.82,1,Chorus,3,0.022682,0.903272
113.84,1,Chorus,3,0.022682,0.903272
113.86,1,Chorus,3,0.022682,0.903272
113.88,1,Chorus,3,0.022682,0.903272
113.90,1,Chorus,3,0.022682,0.903272
113.92,1,Chorus,3,0.022682,0.903272
113.94,1,Chorus,3,0.022682,0.903272
113.96,1,Chorus,3,0.022682,0.903272
113.98,1,Chorus,3,0.022682,0.903272
114.00,1,Chorus,4,0.022682,0.903272
114.02,1,Chorus,4,0.022682,0.903272
114.04,1,Chorus,4,0.022682,0.903272
114.06,1,Chorus,4,0.022682,0.903272
114.08,1,Chorus,4,0.022682,0.903272
114.10,1,Chorus,4,0.022682,0.903272
114.12,1,Chorus,4,0.022682,0.903272
114.14,1,Chorus,4,0.022682,0.903272
114.16,1,Chorus,4,0.022682,0.903272
114.18,1,Chorus,4,0.022682,0.903272
114.20,1,Chorus,4,0.022682,0.903272
114.22,1,Chorus,4,0.022682,0.903272
114.24,1,Chorus,4,0.022682,0.903272
114.26,1,Chorus,4,0.022682,0.903272
114.28,1,Chorus,4,0.022682,0.903272
114.30,1,Chorus,4,0.022682,0.903272
114.32,1,Chorus,4,0.022682,0.903272
114.34,1,Chorus,4,0.022682,0.903272
114.36,1,Chorus,4,0.022682,0.903272
114.38,1,Chorus,4,0.022682,0.903272
114.40,1,Chorus,4,0.022682,0.903272
114.42,1,Chorus,4,0.022682,0.903272
114.44,1,Chorus,4,0.022682,0.903272
114.46,1,Chorus,1,0.022682,0.903272
114.48,1,Chorus,1,0.022682,0.903272
114.50,1,Chorus,1,0.022682,0.903272
114.52,1,Chorus,1,0.022682,0.903272
114.54,1,Chorus,1,0.022682,0.903272
114.56,1,Chorus,1,0.022682,0.903272
114.58,1,Chorus,1,0.022682,0.903272
114.60,1,Chorus,1,0.022682,0.903272
114.62,1,Chorus,1,0.022682,0.903272
114.64,1,Chorus,1,0.022682,0.903272
114.66,1,Chorus,1,0.022682,0.903272
114.68,1,Chorus,1,0.022682,0.903272
114.70,1,Chorus,1,0.022682,0.903272
114.72,1,Chorus,1,0.022682,0.903272
114.74,1,Chorus,1,0.022682,0.903272
114.76,1,Chorus,1,0.022682,0.903272
114.78,1,Chorus,1,0.022682,0.903272
114.80,1,Chorus,1,0.022682,0.903272
114.82,1,Chorus,1,0.022682,0.903272
114.84,1,Chorus,1,0.022682,0.903272
114.86,1,Chorus,1,0.022682,0.903272
114.88,1,Chorus,1,0.022682,0.903272
114.90,1,Chorus,1,0.022682,0.903272
114.92,1,Chorus,2,0.022682,0.903272
114.94,1,Chorus,2,0.022682,0.903272
114.96,1,Chorus,2,0.022682,0.903272
114.98,1,Chorus,2,0.022682,0.903272
115.00,1,Chorus,2,0.022682,0.903272
115.02,1,Chorus,2,0.022682,0.903272
115.04,1,Chorus,2,0.022682,0.903272
115.06,1,Chorus,2,0.022682,0.903272
115.08,1,Chorus,2,0.022682,0.903272
115.10,1,Chorus,2,0.022682,0.903272
115.12,1,Chorus,2,0.022682,0.903272
115.14,1,Chorus,2,0.022682,0.903272
115.16,1,Chorus,2,0.022682,0.903272
115.18,1,Chorus,2,0.022682,0.903272
115.20,1,Chorus,2,0.022682,0.903272
115.22,1,Chorus,2,0.022682,0.903272
115.24,1,Chorus,2,0.022682,0.903272
115.26,1,Chorus,2,0.022682,0.903272
115.28,1,Chorus,2,0.022682,0.903272
115.30,1,Chorus,2,0.022682,0.903272
115.32,1,Chorus,2,0.022682,0.903272
115.34,1,Chorus,2,0.022682,0.903272
115.36,1,Chorus,2,0.022682,0.903272
115.38,1,Chorus,3,0.022682,0.903272
115.40,1,Chorus,3,0.022682,0.903272
115.42,1,Chorus,3,0.005426,0.912935
115.44,1,Chorus,3,0.005426,0.912935
115.46,1,Chorus,3,0.005427,0.912934
115.48,1,Chorus,3,0.00543,0.912938
115.50,1,Chorus,3,0.005427,0.912941
115.52,1,Chorus,3,0.005426,0.91294
115.54,1,Chorus,3,0.005426,0.91294
115.56,1,Chorus,3,0.005423,0.912934
115.58,1,Chorus,3,0.005429,0.912943
115.60,1,Chorus,3,0.005429,0.912943
115.62,1,Chorus,3,0.005421,0.912937
115.64,1,Chorus,3,0.005426,0.912941
115.66,1,Chorus,3,0.005426,0.912941
115.68,1,Chorus,3,0.005429,0.912929
115.70,1,Chorus,3,0.005427,0.91294
115.72,1,Chorus,3,0.005427,0.91294
115.74,1,Chorus,3,0.0054,0.912934
115.76,1,Chorus,3,0.005409,0.912931
115.78,1,Chorus,3,0.005409,0.912931
115.80,1,Chorus,3,0.005415,0.912938
115.82,1,Chorus,3,0.005423,0.912938
115.84,1,Chorus,4,0.005423,0.912938
115.86,1,Chorus,4,0.005622,0.912976
115.88,1,Chorus,4,0.005998,0.913104
115.90,1,Chorus,4,0.005998,0.913104
115.92,1,Chorus,4,0.006199,0.913301
115.94,1,Chorus,4,0.006303,0.913488
115.96,1,Chorus,4,0.006303,0.913488
115.98,1,Chorus,4,0.006302,0.913494
116.00,1,Chorus,4,0.006393,0.913486
116.02,1,Chorus,4,0.006393,0.913486
116.04,1,Chorus,4,0.006585,0.91346
116.06,1,Chorus,4,0.006678,0.913299
116.08,1,Chorus,4,0.006678,0.913299
116.10,1,Chorus,4,0.006817,0.912703
116.12,1,Chorus,4,0.006843,0.911843
116.14,1,Chorus,4,0.006843,0.911843
116.16,1,Chorus,4,0.006939,0.911544
116.18,1,Chorus,4,0.006667,0.911141
116.20,1,Chorus,4,0.006667,0.911141
116.22,1,Chorus,4,0.006999,0.910897
116.24,1,Chorus,4,0.006995,0.910762
116.26,1,Chorus,4,0.006995,0.910762
116.28,1,Chorus,4,0.00667,0.910674
116.30,1,Chorus,1,0.006678,0.91065
116.32,1,Chorus,1,0.006678,0.91065
116.34,1,Chorus,1,0.006693,0.910628
116.36,1,Chorus,1,0.007194,0.910524
116.38,1,Chorus,1,0.007194,0.910524
116.40,1,Chorus,1,0.00684,0.910282
116.42,1,Chorus,1,0.006834,0.910208
116.44,1,Chorus,1,0.006834,0.910208
116.46,1,Chorus,1,0.006845,0.910162
116.48,1,Chorus,1,0.006837,0.910158
116.50,1,Chorus,1,0.006837,0.910158
116.52,1,Chorus,1,0.006845,0.910146
116.54,1,Chorus,1,0.007055,0.910155
116.56,1,Chorus,1,0.007055,0.910155
116.58,1,Chorus,1,0.007142,0.910161
116.60,1,Chorus,1,0.007449,0.910175
116.62,1,Chorus,1,0.007449,0.910175
116.64,1,Chorus,1,0.007546,0.910175
116.66,1,Chorus,1,0.007748,0.910191
116.68,1,Chorus,1,0.007748,0.910191
116.70,1,Chorus,1,0.008648,0.910213
116.72,1,Chorus,1,0.009597,0.910215
116.74,1,Chorus,1,0.009597,0.910215
116.76,1,Chorus,2,0.010417,0.910212
116.78,1,Chorus,2,0.011356,0.910196
116.80,1,Chorus,2,0.011356,0.910196
116.82,1,Chorus,2,0.011982,0.910165
116.84,1,Chorus,2,0.012201,0.910164
116.86,1,Chorus,2,0.012201,0.910164
116.88,1,Chorus,2,0.012634,0.910158
116.90,1,Chorus,2,0.0129,0.910157
116.92,1,Chorus,2,0.0129,0.910157
116.94,1,Chorus,2,0.013059,0.910163
116.96,1,Chorus,2,0.01336,0.910224
116.98,1,Chorus,2,0.01336,0.910224
117.00,1,Chorus,2,0.013725,0.910554
117.02,1,Chorus,2,0.013805,0.910608
117.04,1,Chorus,2,0.013805,0.910608
117.06,1,Chorus,2,0.013844,0.910648
117.08,1,Chorus,2,0.013864,0.910653
117.10,1,Chorus,2,0.013864,0.910653
117.12,1,Chorus,2,0.013868,0.910653
117.14,1,Chorus,2,0.013869,0.910631
117.16,1,Chorus,2,0.013869,0.910631
117.18,1,Chorus,2,0.013872,0.910474
117.20,1,Chorus,2,0.013886,0.910418
117.22,1,Chorus,3,0.013886,0.910418
117.24,1,Chorus,3,0.013883,0.910383
117.26,1,Chorus,3,0.013887,0.910364
117.28,1,Chorus,3,0.013887,0.910364
117.30,1,Chorus,3,0.013874,0.910214
117.32,1,Chorus,3,0.013879,0.910164
117.34,1,Chorus,3,0.013879,0.910164
117.36,1,Chorus,3,0.013876,0.910159
117.38,1,Chorus,3,0.013883,0.910158
117.40,1,Chorus,3,0.013883,0.910158
117.42,1,Chorus,3,0.013879,0.910189
117.44,1,Chorus,3,0.013873,0.910216
117.46,1,Chorus,3,0.013873,0.910216
117.48,1,Chorus,3,0.013898,0.910221
117.50,1,Chorus,3,0.01423,0.910239
117.52,1,Chorus,3,0.01423,0.910239
117.54,1,Chorus,3,0.014403,0.910227
117.56,1,Chorus,3,0.014639,0.910053
117.58,1,Chorus,3,0.014639,0.910053
117.60,1,Chorus,3,0.014953,0.909838
117.62,1,Chorus,3,0.015185,0.909691
117.64,1,Chorus,3,0.015185,0.909691
117.66,1,Chorus,3,0.015498,0.909584
117.68,1,Chorus,4,0.015764,0.909515
117.70,1,Chorus,4,0.015764,0.909515
117.72,1,Chorus,4,0.015982,0.909511
117.74,1,Chorus,4,0.016186,0.909525
117.76,1,Chorus,4,0.016186,0.909525
117.78,1,Chorus,4,0.016407,0.90956
117.80,1,Chorus,4,0.016524,0.909575
117.82,1,Chorus,4,0.016524,0.909575
117.84,1,Chorus,4,0.016671,0.909611
117.86,1,Chorus,4,0.016709,0.909616
117.88,1,Chorus,4,0.016709,0.909616
117.90,1,Chorus,4,0.016711,0.909604
117.92,1,Chorus,4,0.016714,0.909594
117.94,1,Chorus,4,0.016714,0.909594
117.96,1,Chorus,4,0.016725,0.909585
117.98,1,Chorus,4,0.016725,0.909576
118.00,1,Chorus,4,0.016725,0.909576
118.02,1,Chorus,4,0.016725,0.90958
118.04,1,Chorus,4,0.016737,0.909571
118.06,1,Chorus,4,0.016737,0.909571
118.08,1,Chorus,4,0.016723,0.909572
118.10,1,Chorus,4,0.01673,0.909568
118.12,1,Chorus,4,0.01673,0.909568
118.14,1,Chorus,1,0.016711,0.909565
118.16,1,Chorus,1,0.016694,0.909559
118.18,1,Chorus,1,0.016694,0.909559
118.20,1,Chorus,1,0.016683,0.909559
118.22,1,Chorus,1,0.016682,0.909565
118.24,1,Chorus,1,0.016682,0.909565
118.26,1,Chorus,1,0.016672,0.909564
118.28,1,Chorus,1,0.016674,0.909603
118.30,1,Chorus,1,0.016674,0.909603
118.32,1,Chorus,1,0.016675,0.90965
118.34,1,Chorus,1,0.016654,0.909805
118.36,1,Chorus,1,0.016654,0.909805
118.38,1,Chorus,1,0.016659,0.909922
118.40,1,Chorus,1,0.016657,0.909986
118.42,1,Chorus,1,0.016657,0.909986
118.44,1,Chorus,1,0.016654,0.910075
118.46,1,Chorus,1,0.016649,0.91015
118.48,1,Chorus,1,0.016649,0.91015
118.50,1,Chorus,1,0.016649,0.910174
118.52,1,Chorus,1,0.016647,0.910185
118.54,1,Chorus,1,0.016647,0.910185
118.56,1,Chorus,1,0.016636,0.91019
118.58,1,Chorus,1,0.016652,0.910185
118.60,1,Chorus,2,0.016652,0.910185
118.62,1,Chorus,2,0.016647,0.910193
118.64,1,Chorus,2,0.016646,0.91019
118.66,1,Chorus,2,0.016646,0.91019
118.68,1,Chorus,2,0.016644,0.910199
118.70,1,Chorus,2,0.016649,0.910191
118.72,1,Chorus,2,0.016649,0.910191
118.74,1,Chorus,2,0.016646,0.910188
118.76,1,Chorus,2,0.016653,0.91016
118.78,1,Chorus,2,0.016653,0.91016
118.80,1,Chorus,2,0.016647,0.91019
118.82,1,Chorus,2,0.01664,0.910191
118.84,1,Chorus,2,0.01664,0.910191
118.86,1,Chorus,2,0.016645,0.910241
118.88,1,Chorus,2,0.016626,0.910378
118.90,1,Chorus,2,0.016626,0.910378
118.92,1,Chorus,2,0.016619,0.910413
118.94,1,Chorus,2,0.016617,0.910433
118.96,1,Chorus,2,0.016617,0.910433
118.98,1,Chorus,2,0.016611,0.910453
119.00,1,Chorus,2,0.016611,0.910459
119.02,1,Chorus,2,0.016611,0.910459
119.04,1,Chorus,2,0.016611,0.910457
119.06,1,Chorus,3,0.016608,0.910459
119.08,1,Chorus,3,0.016608,0.910459
119.10,1,Chorus,3,0.016612,0.910456
119.12,1,Chorus,3,0.016609,0.910451
119.14,1,Chorus,3,0.016609,0.910451
119.16,1,Chorus,3,0.016611,0.910448
119.18,1,Chorus,3,0.016612,0.910457
119.20,1,Chorus,3,0.016612,0.910457
119.22,1,Chorus,3,0.016616,0.910418
119.24,1,Chorus,3,0.016605,0.910456
119.26,1,Chorus,3,0.016605,0.910456
119.28,1,Chorus,3,0.016585,0.910443
119.30,1,Chorus,3,0.016609,0.910459
119.32,1,Chorus,3,0.016609,0.910459
119.34,1,Chorus,3,0.016608,0.910482
119.36,1,Chorus,3,0.016617,0.910497
119.38,1,Chorus,3,0.016617,0.910497
119.40,1,Chorus,3,0.016624,0.91056
119.42,1,Chorus,3,0.016614,0.910606
119.44,1,Chorus,3,0.016614,0.910606
119.46,1,Chorus,3,0.016605,0.910626
119.48,1,Chorus,3,0.016607,0.910628
119.50,1,Chorus,3,0.016607,0.910628
119.52,1,Chorus,4,0.016605,0.910635
119.54,1,Chorus,4,0.016608,0.910616
119.56,1,Chorus,4,0.016608,0.910616
119.58,1,Chorus,4,0.016603,0.910629
119.60,1,Chorus,4,0.016606,0.910628
119.62,1,Chorus,4,0.016606,0.910628
119.64,1,Chorus,4,0.016615,0.910607
119.66,1,Chorus,4,0.016612,0.910603
119.68,1,Chorus,4,0.016612,0.910603
119.70,1,Chorus,4,0.016622,0.910594
119.72,1,Chorus,4,0.016622,0.910591
119.74,1,Chorus,4,0.016622,0.910591
119.76,1,Chorus,4,0.016624,0.910585
119.78,1,Chorus,4,0.016624,0.910586
119.80,1,Chorus,4,0.016624,0.910586
119.82,1,Chorus,4,0.016621,0.910583
119.84,1,Chorus,4,0.016624,0.910583
119.86,1,Chorus,4,0.016624,0.910583
119.88,1,Chorus,4,0.016624,0.910583
119.90,1,Chorus,4,0.016627,0.910586
119.92,1,Chorus,4,0.016627,0.910586
119.94,1,Chorus,4,0.016625,0.910583
119.96,1,Chorus,4,0.016625,0.910578
119.98,1,Chorus,4,0.016625,0.910578
120.00,1,Chorus,1,0.016639,0.910551
120.02,1,Chorus,1,0.016632,0.910472
120.04,1,Chorus,1,0.016632,0.910472
120.06,1,Chorus,1,0.01663,0.910422
120.08,1,Chorus,1,0.016645,0.910347
120.10,1,Chorus,1,0.016645,0.910347
120.12,1,Chorus,1,0.016655,0.910275
120.14,1,Chorus,1,0.01667,0.910227
120.16,1,Chorus,1,0.01667,0.910227
120.18,1,Chorus,1,0.016675,0.910112
120.20,1,Chorus,1,0.016677,0.910037
120.22,1,Chorus,1,0.016677,0.910037
120.24,1,Chorus,1,0.016682,0.909991
120.26,1,Chorus,1,0.016687,0.909932
